symbol,timestamp,tradingDay,open,high,low,close,volume
GOOG,18/05/2020 10:55,18/05/2020,138355,138573,138322,138463,8943
GOOG,18/05/2020 11:00,18/05/2020,138515,138515,138196,1382945,4830
GOOG,18/05/2020 11:05,18/05/2020,138388,1385497,138339,138429,6353
GOOG,18/05/2020 11:10,18/05/2020,13845,138508,1383428,1384244,8289
GOOG,18/05/2020 11:15,18/05/2020,1384203,138828,1384203,138821,9480
GOOG,18/05/2020 11:20,18/05/2020,13885,1390528,138701,1390528,8004
GOOG,18/05/2020 11:25,18/05/2020,139003,139058,138618,138676,6524
GOOG,18/05/2020 11:30,18/05/2020,1386965,1386965,138351,138448,9842
GOOG,18/05/2020 11:35,18/05/2020,1384875,13868,1382,1382,8755
GOOG,18/05/2020 11:40,18/05/2020,1382119,138541,1382119,138331,6599
GOOG,18/05/2020 11:45,18/05/2020,1383425,138456,138266,13838,5852
GOOG,18/05/2020 11:50,18/05/2020,138442,138615,138288,13829,6381
GOOG,18/05/2020 11:55,18/05/2020,138254,1385203,13824,1385094,5534
GOOG,18/05/2020 12:00,18/05/2020,138536,1385975,138146,138183,7604
GOOG,18/05/2020 12:05,18/05/2020,138175,138222,138077,138109,18414
GOOG,18/05/2020 12:10,18/05/2020,1380749,1383809,1380745,138248,14297
GOOG,18/05/2020 12:15,18/05/2020,138241,138422,138081,138081,10510
GOOG,18/05/2020 12:20,18/05/2020,1380889,138133,137936,138053,9858
GOOG,18/05/2020 12:25,18/05/2020,138031,138148,137932,1380986,9866
GOOG,18/05/2020 12:30,18/05/2020,1381246,13823,1381,1381,6190
GOOG,18/05/2020 12:35,18/05/2020,1381335,1381695,138105,1381677,5872
GOOG,18/05/2020 12:40,18/05/2020,138158,138242,138023,1380395,5226
GOOG,18/05/2020 12:45,18/05/2020,1380585,138075,137962,1380335,5474
GOOG,18/05/2020 12:50,18/05/2020,13806,138236,137932,137932,6176
GOOG,18/05/2020 12:55,18/05/2020,138152,138328,137998,1382522,5469
GOOG,18/05/2020 13:00,18/05/2020,138338,1385065,138338,1384714,4946
GOOG,18/05/2020 13:05,18/05/2020,138517,138543,138328,138363,9975
GOOG,18/05/2020 13:10,18/05/2020,1383271,138425,138266,138389,7130
GOOG,18/05/2020 13:15,18/05/2020,138426,1386999,1383361,1386999,7983
GOOG,18/05/2020 13:20,18/05/2020,138672,13883,138642,138818,10450
GOOG,18/05/2020 13:25,18/05/2020,13884,1390,1387107,138988,8657
GOOG,18/05/2020 13:30,18/05/2020,1389585,139146,138881,138883,10567
GOOG,18/05/2020 13:35,18/05/2020,13895,138956,138823,138933,4512
GOOG,18/05/2020 13:40,18/05/2020,138851,138977,138845,1388885,5677
GOOG,18/05/2020 13:45,18/05/2020,138801,138954,138717,138884,11265
GOOG,18/05/2020 13:50,18/05/2020,138853,139042,138786,139001,8706
GOOG,18/05/2020 13:55,18/05/2020,1390,139084,138951,139044,5719
GOOG,18/05/2020 14:00,18/05/2020,139054,1392325,139054,139094,10064
GOOG,18/05/2020 14:05,18/05/2020,139111,1391342,138691,1387405,4305
GOOG,18/05/2020 14:10,18/05/2020,138772,138772,138621,13871,4810
GOOG,18/05/2020 14:15,18/05/2020,138716,1388196,138682,138735,5410
GOOG,18/05/2020 14:20,18/05/2020,1388308,1389215,138782,1388875,5251
GOOG,18/05/2020 14:25,18/05/2020,138848,13889,1384606,138628,15190
GOOG,18/05/2020 14:30,18/05/2020,138583,138593,138457,1385029,5131
GOOG,18/05/2020 14:35,18/05/2020,138478,1386,138412,1384345,3590
GOOG,18/05/2020 14:40,18/05/2020,138442,138694,138442,138657,7162
GOOG,18/05/2020 14:45,18/05/2020,1387,1387,1385206,1385755,8116
GOOG,18/05/2020 14:50,18/05/2020,138562,1387,1384849,138678,5680
GOOG,18/05/2020 14:55,18/05/2020,1386929,1387425,138588,13862,5918
GOOG,18/05/2020 15:00,18/05/2020,1386233,138871,1386233,1386925,6357
GOOG,18/05/2020 15:05,18/05/2020,1387,138738,13852,13871,7261
GOOG,18/05/2020 15:10,18/05/2020,138701,138701,138354,138421,14463
GOOG,18/05/2020 15:15,18/05/2020,138458,138458,1380,138259,19557
GOOG,18/05/2020 15:20,18/05/2020,1381907,1386129,1381907,1386129,14041
GOOG,18/05/2020 15:25,18/05/2020,138602,138692,13851,138641,8084
GOOG,18/05/2020 15:30,18/05/2020,138693,1389,138645,138802,21995
GOOG,18/05/2020 15:35,18/05/2020,1388096,138941,138768,138877,7634
GOOG,18/05/2020 15:40,18/05/2020,138889,139085,1388654,1389817,10091
GOOG,18/05/2020 15:45,18/05/2020,138876,138974,138648,138874,15359
GOOG,18/05/2020 15:50,18/05/2020,138844,138988,138231,138988,24375
GOOG,18/05/2020 15:55,18/05/2020,139034,139141,138248,138394,33808
GOOG,18/05/2020 16:00,18/05/2020,138394,138394,138394,138394,133431
GOOG,19/05/2020 09:30,19/05/2020,1386996,1386996,137996,138418,39264
GOOG,19/05/2020 09:35,19/05/2020,138366,138744,138011,138744,16643
GOOG,19/05/2020 09:40,19/05/2020,138678,1388055,1383095,138348,12554
GOOG,19/05/2020 09:45,19/05/2020,1384245,1384245,138098,1382745,10727
GOOG,19/05/2020 09:50,19/05/2020,138355,13844,138223,1384265,6528
GOOG,19/05/2020 09:55,19/05/2020,138457,138665,138331,1384435,14717
GOOG,19/05/2020 10:00,19/05/2020,138398,138595,1383597,1385,14038
GOOG,19/05/2020 10:05,19/05/2020,1385,138821,13845,138611,23321
GOOG,19/05/2020 10:10,19/05/2020,1386019,1388175,1384961,138664,10729
GOOG,19/05/2020 10:15,19/05/2020,13877,138776,1384,138579,10556
GOOG,19/05/2020 10:20,19/05/2020,1386405,138819,13858,138819,12708
GOOG,19/05/2020 10:25,19/05/2020,138813,138908,138407,138592,9979
GOOG,19/05/2020 10:30,19/05/2020,1386155,1388,1385,138501,6874
GOOG,19/05/2020 10:35,19/05/2020,1385682,1386635,1383915,1385,11033
GOOG,19/05/2020 10:40,19/05/2020,1384396,138497,1381929,1384257,10865
GOOG,19/05/2020 10:45,19/05/2020,138491,138659,138461,138592,6981
GOOG,19/05/2020 10:50,19/05/2020,138659,138836,138652,1387709,7879
GOOG,19/05/2020 10:55,19/05/2020,1387674,1387674,138523,138583,8043
GOOG,19/05/2020 11:00,19/05/2020,138573,138831,138573,138831,8077
GOOG,19/05/2020 11:05,19/05/2020,138764,1388465,138723,138779,7169
GOOG,19/05/2020 11:10,19/05/2020,138806,138899,138763,138899,3925
GOOG,19/05/2020 11:15,19/05/2020,138976,1390,138829,138837,7486
GOOG,19/05/2020 11:20,19/05/2020,138877,138941,13866,1388819,12521
GOOG,19/05/2020 11:25,19/05/2020,138891,13899,138648,13899,5964
GOOG,19/05/2020 11:30,19/05/2020,1389521,139187,138899,138967,4959
GOOG,19/05/2020 11:35,19/05/2020,1390,1390,138764,1388862,7294
GOOG,19/05/2020 11:40,19/05/2020,13885,1389432,138623,138654,5639
GOOG,19/05/2020 11:45,19/05/2020,1386545,139049,138621,138933,3774
GOOG,19/05/2020 11:50,19/05/2020,138969,1389875,138843,1389057,8608
GOOG,19/05/2020 11:55,19/05/2020,138885,138988,1387645,1389045,8432
GOOG,19/05/2020 12:00,19/05/2020,13899,139002,138671,1387441,7824
GOOG,19/05/2020 12:05,19/05/2020,138719,13891,138647,138907,7061
GOOG,19/05/2020 12:10,19/05/2020,1389,1389,13881,1388705,3286
GOOG,19/05/2020 12:15,19/05/2020,138831,138831,138581,138607,11929
GOOG,19/05/2020 12:20,19/05/2020,1386075,1388605,1386075,1388605,2498
GOOG,19/05/2020 12:25,19/05/2020,1388243,138921,138739,138789,3800
GOOG,19/05/2020 12:30,19/05/2020,138776,138804,138549,1386642,8130
GOOG,19/05/2020 12:35,19/05/2020,138641,138759,13856,1386266,10821
GOOG,19/05/2020 12:40,19/05/2020,138562,138738,138562,1386958,3896
GOOG,19/05/2020 12:45,19/05/2020,138664,1388,138663,138705,4428
GOOG,19/05/2020 12:50,19/05/2020,138766,1388072,138655,138658,2100
GOOG,19/05/2020 12:55,19/05/2020,138636,138897,138615,138856,4405
GOOG,19/05/2020 13:00,19/05/2020,13882,1388335,138734,1387436,2695
GOOG,19/05/2020 13:05,19/05/2020,1387655,138822,138657,138822,5058
GOOG,19/05/2020 13:10,19/05/2020,138786,139004,1387745,138976,9481
GOOG,19/05/2020 13:15,19/05/2020,138938,139058,1388251,13904,3296
GOOG,19/05/2020 13:20,19/05/2020,1390155,1392,1390,1392,9280
GOOG,19/05/2020 13:25,19/05/2020,13917,13917,138911,1389665,6827
GOOG,19/05/2020 13:30,19/05/2020,138935,139095,138935,139082,5915
GOOG,19/05/2020 13:35,19/05/2020,139026,1391095,139026,1391095,2350
GOOG,19/05/2020 13:40,19/05/2020,139119,139119,13891,1389895,7795
GOOG,19/05/2020 13:45,19/05/2020,139006,139021,1388984,138938,5322
GOOG,19/05/2020 13:50,19/05/2020,138985,138985,138794,138874,6490
GOOG,19/05/2020 13:55,19/05/2020,138847,138925,1388315,138834,3003
GOOG,19/05/2020 14:00,19/05/2020,138922,138923,1386,138725,5406
GOOG,19/05/2020 14:05,19/05/2020,13869,1390,138671,1389365,4893
GOOG,19/05/2020 14:10,19/05/2020,1389305,138989,1388836,138924,3480
GOOG,19/05/2020 14:15,19/05/2020,138924,138987,138846,138919,5310
GOOG,19/05/2020 14:20,19/05/2020,138922,1389325,138837,138841,8199
GOOG,19/05/2020 14:25,19/05/2020,138837,138855,138735,138735,5328
GOOG,19/05/2020 14:30,19/05/2020,138761,138881,138682,138828,5564
GOOG,19/05/2020 14:35,19/05/2020,1388655,138888,138772,138823,6948
GOOG,19/05/2020 14:40,19/05/2020,1388075,1388125,1386895,138692,6725
GOOG,19/05/2020 14:45,19/05/2020,1387,1389375,138652,13893,9515
GOOG,19/05/2020 14:50,19/05/2020,138937,139052,13886,1388906,10259
GOOG,19/05/2020 14:55,19/05/2020,138892,1389185,138179,13833,21883
GOOG,19/05/2020 15:00,19/05/2020,13827,138564,1381,138529,11394
GOOG,19/05/2020 15:05,19/05/2020,138457,13862,138369,13862,7950
GOOG,19/05/2020 15:10,19/05/2020,138638,139115,138525,13896,10720
GOOG,19/05/2020 15:15,19/05/2020,138961,138961,1385435,1385435,7548
GOOG,19/05/2020 15:20,19/05/2020,138458,138638,138226,138288,11834
GOOG,19/05/2020 15:25,19/05/2020,138362,138557,138202,138473,10054
GOOG,19/05/2020 15:30,19/05/2020,13844,138465,138079,138229,10849
GOOG,19/05/2020 15:35,19/05/2020,138171,138241,1377,1380843,14028
GOOG,19/05/2020 15:40,19/05/2020,1380821,138263,137946,138106,10364
GOOG,19/05/2020 15:45,19/05/2020,138146,13826,137765,137834,15055
GOOG,19/05/2020 15:50,19/05/2020,137889,137947,137419,137419,13827
GOOG,19/05/2020 15:55,19/05/2020,137483,13778,137403,137413,31948
GOOG,19/05/2020 16:00,19/05/2020,1373485,1373485,1373485,1373485,69610
GOOG,20/05/2020 09:30,20/05/2020,138958,1393,138725,139114,45006
GOOG,20/05/2020 09:35,20/05/2020,139222,139313,138903,13929,12468
GOOG,20/05/2020 09:40,20/05/2020,139091,1396645,139091,1396645,16048
GOOG,20/05/2020 09:45,20/05/2020,139617,139617,139363,139614,7088
GOOG,20/05/2020 09:50,20/05/2020,139614,139828,139584,139818,9809
GOOG,20/05/2020 09:55,20/05/2020,139809,14031,139717,140261,33959
GOOG,20/05/2020 10:00,20/05/2020,140317,140571,140206,1402417,23211
GOOG,20/05/2020 10:05,20/05/2020,140279,140519,140222,1404946,26825
GOOG,20/05/2020 10:10,20/05/2020,140498,140618,140349,14055,14365
GOOG,20/05/2020 10:15,20/05/2020,1405464,140565,139754,140236,21617
GOOG,20/05/2020 10:20,20/05/2020,140259,1404,140098,14022,13640
GOOG,20/05/2020 10:25,20/05/2020,140177,140206,1397725,139894,14039
GOOG,20/05/2020 10:30,20/05/2020,139963,139963,139638,1399425,8430
GOOG,20/05/2020 10:35,20/05/2020,139998,1401582,139911,140062,9100
GOOG,20/05/2020 10:40,20/05/2020,140061,140236,14001,1401865,10211
GOOG,20/05/2020 10:45,20/05/2020,1402,1402,13979,139798,11539
GOOG,20/05/2020 10:50,20/05/2020,139771,13981,139442,139584,10039
GOOG,20/05/2020 10:55,20/05/2020,139583,139909,139583,1398701,4906
GOOG,20/05/2020 11:00,20/05/2020,13981,140162,13981,140005,16573
GOOG,20/05/2020 11:05,20/05/2020,140058,1402,139911,139993,11007
GOOG,20/05/2020 11:10,20/05/2020,1400316,140121,1399611,140121,5813
GOOG,20/05/2020 11:15,20/05/2020,140108,140231,140039,140123,9035
GOOG,20/05/2020 11:20,20/05/2020,1401024,140275,1400844,140149,5200
GOOG,20/05/2020 11:25,20/05/2020,140195,140463,14019,140301,8769
GOOG,20/05/2020 11:30,20/05/2020,140297,140421,140206,140251,7395
GOOG,20/05/2020 11:35,20/05/2020,1402831,140426,140273,140302,6042
GOOG,20/05/2020 11:40,20/05/2020,140389,140502,140307,140427,7303
GOOG,20/05/2020 11:45,20/05/2020,140426,140555,140426,14055,7106
GOOG,20/05/2020 11:50,20/05/2020,1405204,140932,1405204,140891,18555
GOOG,20/05/2020 11:55,20/05/2020,1409275,140952,140876,140887,6102
GOOG,20/05/2020 12:00,20/05/2020,140934,140987,140724,140727,6731
GOOG,20/05/2020 12:05,20/05/2020,140733,1409,14067,14067,9215
GOOG,20/05/2020 12:10,20/05/2020,1406733,140742,1406,140741,7400
GOOG,20/05/2020 12:15,20/05/2020,140679,140679,140396,1404275,6161
GOOG,20/05/2020 12:20,20/05/2020,1404504,140555,140187,14034,8695
GOOG,20/05/2020 12:25,20/05/2020,140285,1405181,140211,140474,7566
GOOG,20/05/2020 12:30,20/05/2020,140542,140674,1404599,140648,6151
GOOG,20/05/2020 12:35,20/05/2020,1405964,140637,140389,1404,7289
GOOG,20/05/2020 12:40,20/05/2020,140444,1405,1402,140292,7721
GOOG,20/05/2020 12:45,20/05/2020,140194,1403388,140124,1402184,4549
GOOG,20/05/2020 12:50,20/05/2020,140299,1404991,1402684,1404991,7842
GOOG,20/05/2020 12:55,20/05/2020,140375,1407,140375,140638,9166
GOOG,20/05/2020 13:00,20/05/2020,1407327,1408,140616,1406284,4721
GOOG,20/05/2020 13:05,20/05/2020,140683,140686,1402658,1402658,9100
GOOG,20/05/2020 13:10,20/05/2020,1403113,140607,1402791,140556,7472
GOOG,20/05/2020 13:15,20/05/2020,1405,1405,140289,140301,7414
GOOG,20/05/2020 13:20,20/05/2020,1403007,140334,1400,140123,14563
GOOG,20/05/2020 13:25,20/05/2020,140083,140457,1400,140427,7282
GOOG,20/05/2020 13:30,20/05/2020,1404248,140545,140423,140426,6272
GOOG,20/05/2020 13:35,20/05/2020,1404624,1408,1404624,1407585,6283
GOOG,20/05/2020 13:40,20/05/2020,1408021,140889,140662,140782,6606
GOOG,20/05/2020 13:45,20/05/2020,140747,140899,140664,140889,6228
GOOG,20/05/2020 13:50,20/05/2020,1408231,140898,140758,140758,4337
GOOG,20/05/2020 13:55,20/05/2020,140824,140877,140778,1408025,4991
GOOG,20/05/2020 14:00,20/05/2020,140757,140924,14033,140554,17545
GOOG,20/05/2020 14:05,20/05/2020,140564,140716,140263,140324,7936
GOOG,20/05/2020 14:10,20/05/2020,140382,1404432,1402,140259,7764
GOOG,20/05/2020 14:15,20/05/2020,1403314,140426,140045,140333,6767
GOOG,20/05/2020 14:20,20/05/2020,1403805,140576,1403776,1405125,7594
GOOG,20/05/2020 14:25,20/05/2020,1405035,140531,1403561,140476,6628
GOOG,20/05/2020 14:30,20/05/2020,140439,14064,140439,14061,5727
GOOG,20/05/2020 14:35,20/05/2020,140609,140816,1406061,1407195,7204
GOOG,20/05/2020 14:40,20/05/2020,140709,1408,140615,1406739,9537
GOOG,20/05/2020 14:45,20/05/2020,1407659,140812,140631,1406994,5909
GOOG,20/05/2020 14:50,20/05/2020,1407765,141003,140741,1409422,10982
GOOG,20/05/2020 14:55,20/05/2020,1409613,141039,1408599,1409805,10517
GOOG,20/05/2020 15:00,20/05/2020,140837,141003,14071,1407141,6354
GOOG,20/05/2020 15:05,20/05/2020,140681,1409708,140681,140831,5170
GOOG,20/05/2020 15:10,20/05/2020,140852,140854,140481,140604,8272
GOOG,20/05/2020 15:15,20/05/2020,140744,140866,14071,140757,5419
GOOG,20/05/2020 15:20,20/05/2020,140806,1409371,1408,140813,6584
GOOG,20/05/2020 15:25,20/05/2020,140868,1409245,140747,140849,11794
GOOG,20/05/2020 15:30,20/05/2020,140833,140865,140572,140618,10498
GOOG,20/05/2020 15:35,20/05/2020,140678,140945,140673,140871,12126
GOOG,20/05/2020 15:40,20/05/2020,140739,141042,140702,141005,11454
GOOG,20/05/2020 15:45,20/05/2020,140989,140989,1405,140581,11587
GOOG,20/05/2020 15:50,20/05/2020,140622,14071,140324,14058,20101
GOOG,20/05/2020 15:55,20/05/2020,140626,140878,1404542,140697,26523
GOOG,20/05/2020 16:00,20/05/2020,140672,140672,140672,140672,107541
GOOG,21/05/2020 09:30,21/05/2020,1408,1408,14015,140422,30422
GOOG,21/05/2020 09:35,21/05/2020,140428,141067,1403,140941,14040
GOOG,21/05/2020 09:40,21/05/2020,140951,141549,1409202,141454,12164
GOOG,21/05/2020 09:45,21/05/2020,14145,14145,141229,141274,13283
GOOG,21/05/2020 09:50,21/05/2020,14129,141333,140627,140681,15699
GOOG,21/05/2020 09:55,21/05/2020,140707,140832,140365,140832,13657
GOOG,21/05/2020 10:00,21/05/2020,1408311,1408974,13993,13993,14303
GOOG,21/05/2020 10:05,21/05/2020,1399387,1403458,1399255,140215,13935
GOOG,21/05/2020 10:10,21/05/2020,140225,140332,13988,14003,15428
GOOG,21/05/2020 10:15,21/05/2020,1400,140367,139951,1403065,7438
GOOG,21/05/2020 10:20,21/05/2020,1403387,140596,1401837,1405,5309
GOOG,21/05/2020 10:25,21/05/2020,1404,1404829,14025,14025,4586
GOOG,21/05/2020 10:30,21/05/2020,140234,140234,1400,140179,10693
GOOG,21/05/2020 10:35,21/05/2020,140192,140192,139776,1398529,12546
GOOG,21/05/2020 10:40,21/05/2020,139901,140032,139801,1400116,4573
GOOG,21/05/2020 10:45,21/05/2020,140027,140174,1399144,140144,7232
GOOG,21/05/2020 10:50,21/05/2020,140143,1404,140143,1403217,8701
GOOG,21/05/2020 10:55,21/05/2020,140147,140445,140147,140314,7671
GOOG,21/05/2020 11:00,21/05/2020,140255,140279,1399532,140025,9888
GOOG,21/05/2020 11:05,21/05/2020,140038,140049,139566,1395665,12475
GOOG,21/05/2020 11:10,21/05/2020,13949,13975,139406,139677,8264
GOOG,21/05/2020 11:15,21/05/2020,13965,139797,139427,13945,12925
GOOG,21/05/2020 11:20,21/05/2020,1395547,1395547,139381,139478,9727
GOOG,21/05/2020 11:25,21/05/2020,139397,139862,139345,139833,10535
GOOG,21/05/2020 11:30,21/05/2020,1398086,140109,1398086,1400437,8847
GOOG,21/05/2020 11:35,21/05/2020,140011,14026,139949,140194,4617
GOOG,21/05/2020 11:40,21/05/2020,140256,1405,140214,1403784,10028
GOOG,21/05/2020 11:45,21/05/2020,140384,140464,14034,140408,9821
GOOG,21/05/2020 11:50,21/05/2020,140408,140503,140383,1404,7451
GOOG,21/05/2020 11:55,21/05/2020,1403955,140427,140114,140143,6805
GOOG,21/05/2020 12:00,21/05/2020,1401943,140582,140179,140495,10988
GOOG,21/05/2020 12:05,21/05/2020,1405475,140728,140504,1406695,6779
GOOG,21/05/2020 12:10,21/05/2020,140655,14069,140464,14067,4726
GOOG,21/05/2020 12:15,21/05/2020,1407095,140887,140685,140751,15948
GOOG,21/05/2020 12:20,21/05/2020,140751,140974,140744,14092,10082
GOOG,21/05/2020 12:25,21/05/2020,140972,141163,140932,140932,24997
GOOG,21/05/2020 12:30,21/05/2020,140897,140958,140682,140738,11216
GOOG,21/05/2020 12:35,21/05/2020,140738,140778,140418,140496,12623
GOOG,21/05/2020 12:40,21/05/2020,1404955,140725,1404955,1405754,5050
GOOG,21/05/2020 12:45,21/05/2020,14055,140808,140533,1407661,6575
GOOG,21/05/2020 12:50,21/05/2020,140747,140747,140499,1406111,5170
GOOG,21/05/2020 12:55,21/05/2020,1406505,140721,140452,1405274,5413
GOOG,21/05/2020 13:00,21/05/2020,1405223,14096,1404262,1407142,11208
GOOG,21/05/2020 13:05,21/05/2020,140721,140772,140577,140617,4532
GOOG,21/05/2020 13:10,21/05/2020,14054,140825,14054,140645,6150
GOOG,21/05/2020 13:15,21/05/2020,140702,140702,140502,140587,6476
GOOG,21/05/2020 13:20,21/05/2020,140517,140527,1404,1404915,4751
GOOG,21/05/2020 13:25,21/05/2020,1405409,14063,140467,14063,5868
GOOG,21/05/2020 13:30,21/05/2020,1406526,140693,1405125,1405929,3911
GOOG,21/05/2020 13:35,21/05/2020,140526,1406737,140319,1403848,6802
GOOG,21/05/2020 13:40,21/05/2020,140281,140539,140224,140478,7803
GOOG,21/05/2020 13:45,21/05/2020,140472,140652,1404426,140567,3800
GOOG,21/05/2020 13:50,21/05/2020,140574,140588,1404108,1404108,5449
GOOG,21/05/2020 13:55,21/05/2020,140424,140545,140423,140509,5032
GOOG,21/05/2020 14:00,21/05/2020,140423,140644,140375,140575,4438
GOOG,21/05/2020 14:05,21/05/2020,140511,1405418,140396,140486,2950
GOOG,21/05/2020 14:10,21/05/2020,1405242,140708,1405186,140617,7283
GOOG,21/05/2020 14:15,21/05/2020,140692,1407256,1405467,1405467,5858
GOOG,21/05/2020 14:20,21/05/2020,140606,140719,140606,1407007,2566
GOOG,21/05/2020 14:25,21/05/2020,140668,140686,140585,140637,4067
GOOG,21/05/2020 14:30,21/05/2020,140693,140693,1404719,1404719,5561
GOOG,21/05/2020 14:35,21/05/2020,140405,140405,1401,140152,5480
GOOG,21/05/2020 14:40,21/05/2020,1401603,140342,140097,1401965,7753
GOOG,21/05/2020 14:45,21/05/2020,140147,1402174,1399915,140108,7687
GOOG,21/05/2020 14:50,21/05/2020,140164,14034,139982,140268,6708
GOOG,21/05/2020 14:55,21/05/2020,1403185,140449,140289,140306,5737
GOOG,21/05/2020 15:00,21/05/2020,14033,1405664,14033,140485,6299
GOOG,21/05/2020 15:05,21/05/2020,140456,140593,1404034,140528,3824
GOOG,21/05/2020 15:10,21/05/2020,140485,140595,140342,140595,6472
GOOG,21/05/2020 15:15,21/05/2020,1405801,1408,140476,140686,10325
GOOG,21/05/2020 15:20,21/05/2020,1407354,140933,140722,1408715,7322
GOOG,21/05/2020 15:25,21/05/2020,140876,140916,14071,14071,8601
GOOG,21/05/2020 15:30,21/05/2020,1406078,14077,140464,1405186,11897
GOOG,21/05/2020 15:35,21/05/2020,1405475,140606,140301,1405865,6519
GOOG,21/05/2020 15:40,21/05/2020,140562,140765,140404,1407505,10091
GOOG,21/05/2020 15:45,21/05/2020,1407437,140877,140502,140792,13086
GOOG,21/05/2020 15:50,21/05/2020,140825,140832,140281,140362,21027
GOOG,21/05/2020 15:55,21/05/2020,140363,14045,140148,140315,35378
GOOG,21/05/2020 16:00,21/05/2020,14028,14028,14028,14028,101539
GOOG,22/05/2020 09:30,22/05/2020,139671,1401014,139452,1398745,32979
GOOG,22/05/2020 09:35,22/05/2020,139992,139998,139183,139406,19019
GOOG,22/05/2020 09:40,22/05/2020,139411,139798,139411,139496,15791
GOOG,22/05/2020 09:45,22/05/2020,139416,1398041,139401,1398041,7430
GOOG,22/05/2020 09:50,22/05/2020,139865,140062,139785,140005,5247
GOOG,22/05/2020 09:55,22/05/2020,140064,140606,140017,140606,14603
GOOG,22/05/2020 10:00,22/05/2020,140444,140444,1400,1401002,7676
GOOG,22/05/2020 10:05,22/05/2020,140161,140255,139943,1400524,21579
GOOG,22/05/2020 10:10,22/05/2020,14007,140077,1397425,139762,7539
GOOG,22/05/2020 10:15,22/05/2020,139571,139787,139508,139758,12135
GOOG,22/05/2020 10:20,22/05/2020,139788,1400248,139657,139901,5279
GOOG,22/05/2020 10:25,22/05/2020,139765,13999,139712,13999,6952
GOOG,22/05/2020 10:30,22/05/2020,140086,1401,139787,139813,6700
GOOG,22/05/2020 10:35,22/05/2020,13984,139998,139751,139912,7973
GOOG,22/05/2020 10:40,22/05/2020,140019,140126,1398307,1398307,10064
GOOG,22/05/2020 10:45,22/05/2020,139818,1400559,1397468,1397468,4985
GOOG,22/05/2020 10:50,22/05/2020,1396698,139919,1396575,139699,6780
GOOG,22/05/2020 10:55,22/05/2020,1396681,1397972,139536,139556,5926
GOOG,22/05/2020 11:00,22/05/2020,139508,139611,139485,139494,5996
GOOG,22/05/2020 11:05,22/05/2020,1394962,139551,139451,13952,3570
GOOG,22/05/2020 11:10,22/05/2020,139462,13969,139438,13969,5274
GOOG,22/05/2020 11:15,22/05/2020,139705,139913,139621,1398675,6752
GOOG,22/05/2020 11:20,22/05/2020,1398286,1399188,139635,1396921,7098
GOOG,22/05/2020 11:25,22/05/2020,139584,13975,1395054,139555,5943
GOOG,22/05/2020 11:30,22/05/2020,139568,139698,139486,139634,2482
GOOG,22/05/2020 11:35,22/05/2020,139634,139703,1396161,139673,3140
GOOG,22/05/2020 11:40,22/05/2020,139703,139754,139601,139684,3320
GOOG,22/05/2020 11:45,22/05/2020,1396627,139794,139609,139776,5912
GOOG,22/05/2020 11:50,22/05/2020,139757,1398975,139728,139884,3713
GOOG,22/05/2020 11:55,22/05/2020,1398402,139858,13965,139731,2540
GOOG,22/05/2020 12:00,22/05/2020,139673,139776,139635,1396685,4279
GOOG,22/05/2020 12:05,22/05/2020,139652,139688,139469,1395862,5498
GOOG,22/05/2020 12:10,22/05/2020,1395627,1395627,139424,139544,4920
GOOG,22/05/2020 12:15,22/05/2020,139452,13967,139452,1396505,3720
GOOG,22/05/2020 12:20,22/05/2020,1396691,139701,139622,139674,3249
GOOG,22/05/2020 12:25,22/05/2020,139631,139719,13958,139622,4300
GOOG,22/05/2020 12:30,22/05/2020,139666,139805,139666,139776,4317
GOOG,22/05/2020 12:35,22/05/2020,13977,13991,139753,139781,6036
GOOG,22/05/2020 12:40,22/05/2020,139824,139866,13974,139866,3155
GOOG,22/05/2020 12:45,22/05/2020,139883,139954,13983,139887,6550
GOOG,22/05/2020 12:50,22/05/2020,139887,139935,13984,139935,3613
GOOG,22/05/2020 12:55,22/05/2020,139868,140005,139816,1399,3827
GOOG,22/05/2020 13:00,22/05/2020,140033,14025,140033,140209,7080
GOOG,22/05/2020 13:05,22/05/2020,1402,140244,139974,140014,5248
GOOG,22/05/2020 13:10,22/05/2020,140035,140146,13997,140088,2660
GOOG,22/05/2020 13:15,22/05/2020,14005,140201,14005,1402,5876
GOOG,22/05/2020 13:20,22/05/2020,140188,140494,140187,140406,4458
GOOG,22/05/2020 13:25,22/05/2020,14033,140436,140191,140234,7224
GOOG,22/05/2020 13:30,22/05/2020,1402785,140352,140215,1402959,4876
GOOG,22/05/2020 13:35,22/05/2020,140358,140358,140238,1403246,3778
GOOG,22/05/2020 13:40,22/05/2020,140341,1403781,140289,1403083,3874
GOOG,22/05/2020 13:45,22/05/2020,140346,1404176,140262,1402683,4851
GOOG,22/05/2020 13:50,22/05/2020,140265,140291,140145,140171,3400
GOOG,22/05/2020 13:55,22/05/2020,1401979,140378,1401594,140296,4600
GOOG,22/05/2020 14:00,22/05/2020,140317,1406,140264,140595,7753
GOOG,22/05/2020 14:05,22/05/2020,14058,14058,14044,14056,4633
GOOG,22/05/2020 14:10,22/05/2020,140575,1406003,1404345,1404345,12566
GOOG,22/05/2020 14:15,22/05/2020,140413,140508,140401,140437,8284
GOOG,22/05/2020 14:20,22/05/2020,140415,140573,140415,1405703,13560
GOOG,22/05/2020 14:25,22/05/2020,140626,140691,140575,1406257,7314
